Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnLabel,ChurnScore,CLTV,ChurnCategory,ChurnReason
Female,56,No,No,No,No,0,No,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,4,Stayed,No,63,2007,Not Churned,Not Churned
Male,59,No,No,No,No,0,No,0,39,Offer C,Yes,3.93,No,Yes,DSL,15,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,49.8,1971.15,0.0,0,153.27,2124.42,4,Stayed,No,51,2202,Not Churned,Not Churned
Male,56,No,No,No,No,0,No,0,57,Offer B,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,4,Stayed,No,58,5594,Not Churned,Not Churned
Female,29,Yes,No,Yes,No,0,Yes,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0.0,0,2032.55,6904.75,4,Stayed,No,20,4700,Not Churned,Not Churned
Male,32,No,No,Yes,Yes,1,Yes,1,18,Offer D,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,4,Stayed,No,33,5192,Not Churned,Not Churned
Female,59,No,No,Yes,No,0,Yes,1,58,Offer B,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,0.0,0,1528.88,5007.63,4,Stayed,No,46,4411,Not Churned,Not Churned
Female,38,No,No,No,No,0,No,0,35,Offer C,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,3,Stayed,No,36,3244,Not Churned,Not Churned
Male,21,Yes,No,No,No,0,No,0,3,Offer E,Yes,29.84,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.7,256.75,0.0,0,89.52,346.27,5,Joined,No,33,5806,Not Churned,Not Churned
Male,47,No,No,No,No,0,No,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4052.17,4,Stayed,No,35,2709,Not Churned,Not Churned
Male,60,No,No,Yes,No,0,No,0,35,Offer C,Yes,5.06,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,69.15,2490.15,0.0,0,177.1,2667.25,3,Stayed,No,61,3945,Not Churned,Not Churned
Female,33,No,No,No,No,0,No,0,47,Offer B,Yes,3.47,No,Yes,DSL,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,74.45,3510.3,0.0,0,163.09,3673.39,3,Stayed,No,55,3459,Not Churned,Not Churned
Female,25,Yes,No,No,No,0,No,0,14,Offer D,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,0.0,140,549.08,1454.53,5,Stayed,No,48,3185,Not Churned,Not Churned
Male,58,No,No,Yes,No,0,Yes,1,66,No Offer,Yes,42.85,Yes,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,0.0,0,2828.1,8366.45,4,Stayed,No,38,5012,Not Churned,Not Churned
Male,26,Yes,No,Yes,No,0,Yes,1,15,Offer D,Yes,39.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,340.85,0.0,0,597.6,938.45,5,Stayed,No,67,2483,Not Churned,Not Churned
Female,24,Yes,No,No,No,0,No,0,42,Offer B,Yes,18.31,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.75,844.45,0.0,0,769.02,1613.47,3,Stayed,No,57,2574,Not Churned,Not Churned
Female,53,No,No,Yes,No,0,Yes,1,17,Offer D,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,0.0,0,359.55,1708.5,3,Stayed,No,38,2362,Not Churned,Not Churned
Male,26,Yes,No,No,No,0,No,0,37,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0,1432.64,5210.64,3,Stayed,No,21,4812,Not Churned,Not Churned
Female,20,Yes,No,No,No,0,No,0,12,Offer D,Yes,17.14,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,611.65,0.0,90,205.68,907.33,3,Stayed,No,70,5007,Not Churned,Not Churned
Female,63,No,No,No,No,0,No,0,60,Offer B,Yes,39.41,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.0,1505.05,0.0,0,2364.6,3869.65,3,Stayed,No,24,6355,Not Churned,Not Churned
Male,26,Yes,No,Yes,Yes,2,Yes,9,18,Offer D,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,0.0,0,0.0,467.85,3,Stayed,No,28,4134,Not Churned,Not Churned
Female,56,No,No,No,No,0,No,0,3,No Offer,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0.0,0,16.89,211.09,3,Joined,No,26,2228,Not Churned,Not Churned
Female,23,Yes,No,No,Yes,3,No,0,9,Offer E,Yes,16.77,No,Yes,Cable,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,0.0,0,150.93,722.38,3,Stayed,No,55,5108,Not Churned,Not Churned
Male,45,No,No,Yes,No,0,Yes,1,56,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0,2258.48,7512.43,3,Stayed,No,56,4778,Not Churned,Not Churned
Male,25,Yes,No,No,No,0,No,0,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.65,584.0,3,Stayed,No,71,4704,Not Churned,Not Churned
Female,28,Yes,No,Yes,Yes,2,Yes,5,69,No Offer,Yes,42.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1412.65,0.0,0,2931.81,4344.46,5,Stayed,No,34,5267,Not Churned,Not Churned
Male,42,No,No,Yes,Yes,3,Yes,3,54,No Offer,Yes,19.7,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,1090.6,0.0,0,1063.8,2154.4,4,Stayed,No,60,6393,Not Churned,Not Churned
Male,26,Yes,No,Yes,No,0,Yes,6,62,No Offer,Yes,32.28,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.75,1446.8,0.0,0,2001.36,3448.16,4,Stayed,No,66,4811,Not Churned,Not Churned
Female,25,Yes,No,Yes,Yes,3,Yes,9,62,No Offer,Yes,36.54,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0.0,0,2265.48,6565.93,5,Stayed,No,37,5057,Not Churned,Not Churned
Male,47,No,No,No,No,0,No,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0.0,0,806.65,1917.85,4,Stayed,No,63,3921,Not Churned,Not Churned
Male,24,Yes,No,No,No,0,No,0,9,Offer E,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,5,Stayed,No,49,2323,Not Churned,Not Churned
Male,30,No,No,Yes,No,0,Yes,4,64,No Offer,Yes,25.74,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,69.25,4447.75,0.0,0,1647.36,6095.11,4,Stayed,No,25,4226,Not Churned,Not Churned
Female,64,No,No,Yes,No,0,Yes,3,72,No Offer,Yes,24.42,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1830.05,0.0,0,1758.24,3588.29,5,Stayed,No,66,5065,Not Churned,Not Churned
Male,62,No,No,No,No,0,No,0,30,Offer C,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,90.4,2820.65,0.0,0,215.7,3036.35,4,Stayed,No,78,3171,Not Churned,Not Churned
Female,56,No,No,Yes,No,0,Yes,3,49,No Offer,Yes,44.81,Yes,Yes,Fiber Optic,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,100.85,4847.35,0.0,0,2195.69,7043.04,3,Stayed,No,53,5417,Not Churned,Not Churned
Male,21,Yes,No,Yes,No,0,Yes,10,61,No Offer,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,0.0,0,1756.8,6486.1,4,Stayed,No,35,6466,Not Churned,Not Churned
Male,54,No,No,Yes,Yes,1,Yes,7,47,No Offer,Yes,1.09,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,3,Stayed,No,76,3760,Not Churned,Not Churned
Male,64,No,No,No,No,0,No,0,20,Offer D,Yes,12.6,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,3,Stayed,No,80,2120,Not Churned,Not Churned
Female,43,No,No,Yes,Yes,2,Yes,8,70,No Offer,Yes,30.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.7,1685.9,0.0,0,2123.1,3809.0,4,Stayed,No,59,5907,Not Churned,Not Churned
Male,58,No,No,No,Yes,1,No,0,54,No Offer,Yes,20.93,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.85,5826.65,0.0,10,1130.22,6966.87,4,Stayed,No,35,5915,Not Churned,Not Churned
Male,39,No,No,No,No,0,No,0,13,Offer D,Yes,22.31,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.45,270.2,0.0,0,290.03,560.23,5,Stayed,No,37,3799,Not Churned,Not Churned
Female,25,Yes,No,Yes,Yes,2,Yes,9,3,Offer E,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,0.0,0,34.41,203.01,3,Joined,No,52,3654,Not Churned,Not Churned
Male,43,No,No,No,No,0,No,0,25,Offer C,Yes,17.64,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.15,536.35,0.0,0,441.0,977.35,5,Stayed,No,58,3848,Not Churned,Not Churned
Male,58,No,No,No,No,0,No,0,30,No Offer,Yes,2.64,Yes,Yes,DSL,15,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,64.5,1888.45,0.0,0,79.2,1967.65,3,Stayed,No,48,5039,Not Churned,Not Churned
Female,20,Yes,No,Yes,No,0,Yes,8,21,Offer D,No,0.0,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.5,629.35,0.0,0,0.0,629.35,4,Stayed,No,77,3766,Not Churned,Not Churned
Female,63,No,No,Yes,Yes,1,Yes,9,45,No Offer,Yes,47.48,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,4730.9,0.0,0,2136.6,6867.5,4,Stayed,No,22,5915,Not Churned,Not Churned
Female,60,No,No,Yes,Yes,3,Yes,6,24,No Offer,Yes,41.45,Yes,Yes,Fiber Optic,53,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,83.15,2033.05,0.0,0,994.8,3027.85,5,Stayed,No,53,2404,Not Churned,Not Churned
Female,60,No,No,Yes,No,0,Yes,10,56,No Offer,Yes,10.13,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.2,5744.35,0.0,0,567.28,6311.63,5,Stayed,No,34,4534,Not Churned,Not Churned
Male,62,No,No,No,No,0,No,0,1,Offer E,Yes,46.59,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,46.59,66.04,3,Joined,No,64,5820,Not Churned,Not Churned
Female,39,No,No,Yes,No,0,Yes,9,72,No Offer,Yes,10.87,Yes,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.9,6110.75,0.0,0,782.64,6893.39,4,Stayed,No,72,6361,Not Churned,Not Churned
Female,57,No,No,No,No,0,No,0,47,No Offer,Yes,3.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,1046.2,0.0,0,164.03,1210.23,3,Stayed,No,74,2618,Not Churned,Not Churned
Male,22,Yes,No,No,No,0,No,0,2,Offer E,Yes,18.62,No,Yes,DSL,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,92.75,0.0,0,37.24,129.99,5,Joined,No,33,5870,Not Churned,Not Churned
Female,49,No,No,Yes,No,0,No,0,2,Offer E,Yes,26.58,No,Yes,Fiber Optic,23,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0.0,0,53.16,247.71,3,Joined,No,26,5251,Not Churned,Not Churned
Female,26,Yes,No,Yes,No,0,Yes,1,12,Offer D,Yes,46.88,No,Yes,Cable,73,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.25,612.1,0.0,0,562.56,1174.66,3,Stayed,No,57,3097,Not Churned,Not Churned
Male,61,No,No,Yes,Yes,1,Yes,6,69,No Offer,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.2,6671.7,0.0,0,829.38,7501.08,4,Stayed,No,34,6166,Not Churned,Not Churned
Male,47,No,No,Yes,No,0,Yes,4,64,No Offer,Yes,6.59,Yes,Yes,Cable,20,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,76.1,4818.8,0.0,0,421.76,5240.56,4,Stayed,No,26,4222,Not Churned,Not Churned
Male,56,No,No,Yes,Yes,3,Yes,3,62,No Offer,Yes,40.66,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.55,7159.05,0.0,0,2520.92,9679.97,3,Stayed,No,25,6349,Not Churned,Not Churned
Male,23,Yes,No,Yes,Yes,2,Yes,5,63,No Offer,Yes,28.92,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.65,1574.5,0.0,0,1821.96,3396.46,4,Stayed,No,40,4392,Not Churned,Not Churned
Female,34,No,No,No,No,0,No,0,53,No Offer,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,53.6,2879.2,0.0,0,0.0,2879.2,3,Stayed,No,28,5183,Not Churned,Not Churned
Male,20,Yes,No,Yes,Yes,1,Yes,10,5,No Offer,Yes,8.04,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,86.05,0.0,0,40.2,126.25,3,Stayed,No,79,4573,Not Churned,Not Churned
Female,32,No,No,Yes,Yes,3,Yes,4,62,No Offer,Yes,28.64,Yes,Yes,Fiber Optic,52,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,101.15,6638.35,0.0,30,1775.68,8444.03,3,Stayed,No,36,5735,Not Churned,Not Churned
Female,28,Yes,No,Yes,No,0,Yes,5,55,No Offer,Yes,2.36,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,56.8,3112.05,0.0,0,129.8,3241.85,4,Stayed,No,33,4702,Not Churned,Not Churned
Female,25,Yes,No,Yes,Yes,2,Yes,6,72,No Offer,Yes,22.05,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.1,1326.25,0.0,0,1587.6,2913.85,4,Stayed,No,41,4603,Not Churned,Not Churned
Male,59,No,No,Yes,No,0,Yes,7,36,No Offer,No,0.0,No,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.7,2234.55,0.0,0,0.0,2234.55,3,Stayed,No,69,3671,Not Churned,Not Churned
Male,47,No,No,Yes,No,0,Yes,3,25,No Offer,Yes,25.08,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.95,495.15,0.0,0,627.0,1122.15,4,Stayed,No,77,5682,Not Churned,Not Churned
Female,44,No,No,No,No,0,No,0,36,No Offer,Yes,49.85,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.25,679.8,0.0,0,1794.6,2474.4,3,Stayed,No,79,4904,Not Churned,Not Churned
Male,55,No,No,No,No,0,No,0,1,No Offer,Yes,42.19,No,Yes,Cable,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,62.8,62.8,0.0,0,42.19,104.99,5,Joined,No,36,2438,Not Churned,Not Churned
Female,25,Yes,No,Yes,No,0,No,0,72,No Offer,Yes,21.96,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.5,7544.0,0.0,0,1581.12,9125.12,3,Stayed,No,62,5551,Not Churned,Not Churned
Male,50,No,No,Yes,Yes,1,Yes,2,59,No Offer,Yes,41.19,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1188.25,0.0,0,2430.21,3618.46,3,Stayed,No,59,6144,Not Churned,Not Churned
Female,54,No,No,No,No,0,No,0,1,No Offer,Yes,36.05,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.1,74.1,0.0,0,36.05,110.15,5,Joined,No,23,2900,Not Churned,Not Churned
Female,62,No,No,Yes,Yes,2,Yes,9,30,No Offer,Yes,24.56,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0.0,0,736.8,3979.3,4,Stayed,No,51,3094,Not Churned,Not Churned
Male,42,No,No,No,No,0,No,0,64,No Offer,Yes,38.96,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1240.15,0.0,0,2493.44,3733.59,3,Stayed,No,27,6036,Not Churned,Not Churned
Male,20,Yes,No,No,No,0,No,0,63,No Offer,Yes,38.37,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,68.8,4111.35,0.0,0,2417.31,6528.66,3,Stayed,No,40,5082,Not Churned,Not Churned
Female,60,No,No,No,No,0,No,0,62,No Offer,Yes,6.05,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.5,5193.2,0.0,0,375.1,5568.3,4,Stayed,No,61,5466,Not Churned,Not Churned
Male,19,Yes,No,Yes,Yes,1,Yes,6,67,No Offer,Yes,40.96,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,0.0,0,2744.32,10275.12,4,Stayed,No,71,6060,Not Churned,Not Churned
Female,37,No,No,Yes,No,0,Yes,5,70,No Offer,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,5460.2,0.0,0,3066.7,8526.9,3,Stayed,No,68,5880,Not Churned,Not Churned
Female,50,No,No,No,No,0,No,0,5,No Offer,Yes,19.3,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,402.5,0.0,10,96.5,509.0,3,Stayed,No,27,3469,Not Churned,Not Churned
Female,42,No,No,Yes,No,0,Yes,6,24,No Offer,No,0.0,No,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,57.6,1367.75,0.0,0,0.0,1367.75,4,Stayed,No,70,5623,Not Churned,Not Churned
Male,55,No,No,Yes,No,0,Yes,7,72,No Offer,Yes,4.32,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.6,7962.2,0.0,0,311.04,8273.24,3,Stayed,No,64,5444,Not Churned,Not Churned
Female,26,Yes,No,Yes,No,0,Yes,9,66,No Offer,Yes,24.27,No,Yes,Cable,59,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,58.2,3810.8,0.0,0,1601.82,5412.62,3,Stayed,No,79,5313,Not Churned,Not Churned
Female,41,No,No,Yes,No,0,Yes,10,45,No Offer,Yes,26.01,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.0,3533.6,0.0,0,1170.45,4704.05,3,Stayed,No,56,2934,Not Churned,Not Churned
Female,47,No,No,Yes,Yes,3,Yes,5,69,No Offer,Yes,38.39,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1396.9,0.0,0,2648.91,4045.81,5,Stayed,No,76,4131,Not Churned,Not Churned
Female,57,No,No,No,No,0,No,0,28,No Offer,Yes,38.97,No,Yes,Cable,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.55,1646.45,0.0,0,1091.16,2737.61,3,Stayed,No,37,3354,Not Churned,Not Churned
Female,48,No,No,No,No,0,No,0,36,No Offer,Yes,32.0,No,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,75.55,2680.15,0.0,100,1152.0,3932.15,4,Stayed,No,22,3235,Not Churned,Not Churned
Male,32,No,No,Yes,No,0,Yes,6,42,No Offer,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45.1,2049.05,0.0,0,0.0,2049.05,4,Stayed,No,71,3844,Not Churned,Not Churned
Male,50,No,No,No,No,0,No,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,5777.68,3,Stayed,No,56,2667,Not Churned,Not Churned
Female,32,No,No,Yes,Yes,1,Yes,3,11,Offer D,Yes,2.52,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,202.3,0.0,0,27.72,230.02,5,Stayed,No,63,5359,Not Churned,Not Churned
Male,47,No,No,No,No,0,No,0,7,No Offer,Yes,13.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.95,147.5,0.0,0,97.02,244.52,3,Stayed,No,38,3331,Not Churned,Not Churned
Female,27,Yes,No,No,No,0,No,0,3,No Offer,Yes,26.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.6,86.35,0.0,0,78.99,165.34,4,Joined,No,56,5756,Not Churned,Not Churned
Male,47,No,No,No,No,0,No,0,8,No Offer,Yes,41.13,No,Yes,DSL,27,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.7,579.0,0.0,0,329.04,908.04,3,Stayed,No,35,4490,Not Churned,Not Churned
Male,42,No,No,Yes,Yes,3,Yes,1,32,No Offer,Yes,43.37,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,0.0,40,1387.84,4559.39,4,Stayed,No,52,5288,Not Churned,Not Churned
Male,35,No,No,Yes,No,0,Yes,4,60,Offer B,Yes,43.57,No,Yes,DSL,30,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0.0,0,2614.2,6542.5,3,Stayed,No,48,4053,Not Churned,Not Churned
Female,21,Yes,No,Yes,No,0,Yes,9,10,Offer D,Yes,49.6,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,4,Stayed,No,54,3831,Not Churned,Not Churned
Female,33,No,No,Yes,No,0,Yes,5,71,No Offer,Yes,43.37,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1710.15,0.0,0,3079.27,4789.42,4,Stayed,No,42,4015,Not Churned,Not Churned
Female,61,No,No,Yes,No,0,Yes,2,43,Offer B,No,0.0,No,Yes,Cable,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,51.25,2151.6,0.0,0,0.0,2151.6,3,Stayed,No,43,5656,Not Churned,Not Churned
Female,47,No,No,Yes,No,0,Yes,6,23,Offer D,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0.0,0,895.39,2116.94,5,Stayed,No,49,5140,Not Churned,Not Churned
Female,28,Yes,No,Yes,No,0,Yes,8,72,No Offer,Yes,12.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.4,1496.45,0.0,0,926.64,2423.09,3,Stayed,No,79,5398,Not Churned,Not Churned
Male,56,No,No,Yes,No,0,Yes,8,22,Offer D,Yes,7.68,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,56.25,1292.2,0.0,100,168.96,1561.16,4,Stayed,No,28,3733,Not Churned,Not Churned
